symbol;probability;information
<ARP, 10.2.3.10>;0.000230450145952;12.0832576982
<ARP, 10.2.0.17>;0.000230450145952;12.0832576982
<ARP, 10.2.3.1>;0.000921800583807;10.0832576982
<ARP, 10.2.202.226>;7.68167153173e-05;13.6682201989
<ARP, 10.2.1.6>;0.00084498386849;10.2087885803
<ARP, 10.2.202.57>;7.68167153173e-05;13.6682201989
<ARP, 10.2.200.106>;0.000307266861269;11.6682201989
<ARP, 10.2.200.164>;0.000537717007221;10.8608652768
<ARP, 10.2.4.16>;0.000230450145952;12.0832576982
<ARP, 10.2.0.187>;0.0534644338608;4.22527670304
<ARP, 10.2.0.183>;0.0558457520356;4.16240864497
<ARP, 10.2.0.64>;0.0131356583193;6.250367684
<ARP, 10.2.7.21>;0.000384083576586;11.346292104
<ARP, 10.2.5.16>;0.000230450145952;12.0832576982
<ARP, 10.2.7.24>;0.000768167153173;10.346292104
<ARP, 10.2.201.184>;0.000537717007221;10.8608652768
<ARP, 10.2.5.22>;7.68167153173e-05;13.6682201989
<ARP, 10.2.200.136>;7.68167153173e-05;13.6682201989
<ARP, 10.2.200.225>;0.000768167153173;10.346292104
<ARP, 10.2.203.175>;0.00115225072976;9.76132960328
<ARP, 10.2.3.230>;0.000460900291904;11.0832576982
<ARP, 10.2.200.234>;7.68167153173e-05;13.6682201989
<ARP, 10.2.4.7>;0.000153633430635;12.6682201989
<ARP, 10.2.6.8>;0.000460900291904;11.0832576982
<ARP, 10.2.2.2>;0.000998617299124;9.96778048075
<ARP, 10.2.201.237>;0.000153633430635;12.6682201989
<ARP, 10.2.5.6>;0.000307266861269;11.6682201989
<ARP, 10.2.202.71>;7.68167153173e-05;13.6682201989
<ARP, 10.2.201.202>;0.00207405131357;8.91333269673
<ARP, 10.2.200.254>;0.000691350437855;10.4982951974
<ARP, 10.2.202.185>;7.68167153173e-05;13.6682201989
<ARP, 10.2.202.24>;0.000230450145952;12.0832576982
<ARP, 10.2.200.111>;7.68167153173e-05;13.6682201989
<ARP, 10.2.201.102>;7.68167153173e-05;13.6682201989
<ARP, 10.2.202.59>;7.68167153173e-05;13.6682201989
entropy;5.3218421843
max_entropy;8.2714630279
