ip_address,rtt,type,hop_num
192.168.0.1,8.869,11,1
192.168.0.1,11.886,11,1
192.168.0.1,12.662,11,1
192.168.0.1,10.882,11,1
192.168.0.1,11.334,11,1
192.168.0.1,11.148,11,1
null,null,null,1
192.168.0.1,11.848,11,1
null,null,null,1
192.168.0.1,11.187,11,1
null,null,null,1
192.168.0.1,12.266,11,1
null,null,null,1
192.168.0.1,11.533,11,1
null,null,null,1
192.168.0.1,11.658,11,1
null,null,null,1
192.168.0.1,11.683,11,1
192.168.0.1,10.389,11,1
null,null,null,1
192.168.0.1,12.158,11,1
null,null,null,1
192.168.0.1,12.221,11,1
null,null,null,1
192.168.0.1,11.625,11,1
null,null,null,1
192.168.0.1,13.163,11,1
null,null,null,1
192.168.0.1,11.849,11,1
null,null,null,1
192.168.0.1,12.139,11,1
null,null,null,1
192.168.0.1,10.86,11,1
null,null,null,1
192.168.0.1,12.093,11,1
192.168.0.1,12.315,11,1
null,null,null,1
192.168.0.1,11.857,11,1
null,null,null,1
192.168.0.1,11.905,11,1
null,null,null,1
192.168.0.1,11.377,11,1
null,null,null,1
192.168.0.1,5.881,11,1
null,null,null,1
192.168.0.1,12.234,11,1
null,null,null,1
192.168.0.1,12.111,11,1
null,null,null,1
192.168.0.1,11.715,11,1
192.168.0.1,11.518,11,1
null,null,null,1
192.168.0.1,12.739,11,1
null,null,null,1
192.168.0.1,13.985,11,1
null,null,null,1
192.168.0.1,12.426,11,1
null,null,null,1
192.168.0.1,11.509,11,1
null,null,null,1
192.168.0.1,12.549,11,1
null,null,null,1
192.168.0.1,11.716,11,1
null,null,null,1
192.168.0.1,12.336,11,1
null,null,null,1
192.168.0.1,12.753,11,1
192.168.0.1,11.753,11,1
null,null,null,1
192.168.0.1,13.023,11,1
null,null,null,1
192.168.0.1,12.358,11,1
null,null,null,1
192.168.0.1,11.43,11,1
null,null,null,1
192.168.0.1,13.278,11,1
null,null,null,1
192.168.0.1,11.5,11,1
null,null,null,1
192.168.0.1,11.877,11,1
null,null,null,1
192.168.0.1,15.971,11,1
null,null,null,1
192.168.0.1,15.201,11,1
192.168.0.1,11.295,11,1
null,null,null,1
192.168.0.1,11.288,11,1
null,null,null,1
192.168.0.1,12.326,11,1
null,null,null,1
192.168.0.1,12.081,11,1
null,null,null,1
192.168.0.1,13.375,11,1
null,null,null,1
192.168.0.1,11.278,11,1
null,null,null,1
192.168.0.1,12.351,11,1
null,null,null,1
192.168.0.1,11.748,11,1
null,null,null,1
192.168.2.1,12.678,11,2
192.168.2.1,12.0,11,2
192.168.2.1,11.342,11,2
192.168.2.1,12.057,11,2
192.168.2.1,12.219,11,2
192.168.2.1,10.104,11,2
null,null,null,2
192.168.2.1,11.83,11,2
null,null,null,2
192.168.2.1,12.554,11,2
null,null,null,2
192.168.2.1,11.76,11,2
null,null,null,2
192.168.2.1,11.821,11,2
null,null,null,2
192.168.2.1,12.519,11,2
192.168.2.1,12.55,11,2
null,null,null,2
192.168.2.1,11.66,11,2
null,null,null,2
192.168.2.1,12.671,11,2
null,null,null,2
192.168.2.1,11.646,11,2
null,null,null,2
192.168.2.1,13.087,11,2
null,null,null,2
192.168.2.1,14.3,11,2
null,null,null,2
192.168.2.1,11.994,11,2
null,null,null,2
192.168.2.1,11.95,11,2
null,null,null,2
192.168.2.1,12.029,11,2
192.168.2.1,37.985,11,2
null,null,null,2
192.168.2.1,11.608,11,2
null,null,null,2
192.168.2.1,11.286,11,2
null,null,null,2
192.168.2.1,11.13,11,2
null,null,null,2
192.168.2.1,11.962,11,2
null,null,null,2
192.168.2.1,11.82,11,2
null,null,null,2
192.168.2.1,12.624,11,2
192.168.2.1,11.027,11,2
null,null,null,2
192.168.2.1,12.557,11,2
null,null,null,2
192.168.2.1,12.484,11,2
null,null,null,2
192.168.2.1,12.061,11,2
null,null,null,2
192.168.2.1,13.065,11,2
null,null,null,2
192.168.2.1,10.664,11,2
null,null,null,2
192.168.2.1,12.125,11,2
192.168.2.1,10.299,11,2
null,null,null,2
192.168.2.1,12.956,11,2
null,null,null,2
192.168.2.1,11.497,11,2
null,null,null,2
192.168.2.1,11.33,11,2
null,null,null,2
192.168.2.1,11.703,11,2
null,null,null,2
192.168.2.1,11.677,11,2
null,null,null,2
192.168.2.1,12.801,11,2
null,null,null,2
192.168.2.1,10.427,11,2
null,null,null,2
192.168.2.1,17.947,11,2
192.168.2.1,22.694,11,2
null,null,null,2
192.168.2.1,17.933,11,2
null,null,null,2
192.168.2.1,28.765,11,2
null,null,null,2
192.168.2.1,23.251,11,2
null,null,null,2
192.168.2.1,22.17,11,2
null,null,null,2
192.168.2.1,16.921,11,2
null,null,null,2
192.168.2.1,17.561,11,2
null,null,null,2
192.168.2.1,19.316,11,2
192.168.2.1,13.26,11,2
null,null,null,2
192.168.2.1,19.461,11,2
null,null,null,2
192.168.2.1,16.889,11,2
null,null,null,2
192.168.2.1,17.433,11,2
null,null,null,2
192.168.2.1,18.237,11,2
172.16.128.1,119.937,11,3
172.16.128.1,125.515,11,3
172.16.128.1,99.865,11,3
172.16.128.1,92.58,11,3
172.16.128.1,90.899,11,3
172.16.128.1,9.424,11,3
172.16.128.1,8.42,11,3
172.16.128.1,9.931,11,3
172.16.128.1,8.369,11,3
172.16.128.1,8.714,11,3
172.16.128.1,11.239,11,3
172.16.128.1,6.823,11,3
172.16.128.1,6.33,11,3
172.16.128.1,6.645,11,3
172.16.128.1,5.012,11,3
172.16.128.1,8.561,11,3
172.16.128.1,10.133,11,3
172.16.128.1,7.777,11,3
172.16.128.1,8.231,11,3
172.16.128.1,12.476,11,3
172.16.128.1,8.734,11,3
172.16.128.1,6.512,11,3
172.16.128.1,5.577,11,3
172.16.128.1,5.82,11,3
172.16.128.1,12.234,11,3
172.16.128.1,12.994,11,3
172.16.128.1,11.658,11,3
172.16.128.1,11.563,11,3
172.16.128.1,9.99,11,3
172.16.128.1,12.837,11,3
172.16.128.1,11.033,11,3
172.16.128.1,12.351,11,3
172.16.128.1,9.809,11,3
172.16.128.1,11.369,11,3
172.16.128.1,12.275,11,3
172.16.128.1,11.757,11,3
172.16.128.1,12.182,11,3
172.16.128.1,12.091,11,3
172.16.128.1,11.817,11,3
172.16.128.1,10.731,11,3
172.16.128.1,11.467,11,3
172.16.128.1,9.265,11,3
172.16.128.1,12.012,11,3
172.16.128.1,13.433,11,3
172.16.128.1,11.213,11,3
172.16.128.1,12.523,11,3
172.16.128.1,12.147,11,3
172.16.128.1,11.433,11,3
172.16.128.1,10.668,11,3
172.16.128.1,12.474,11,3
172.16.128.1,12.102,11,3
172.16.128.1,11.973,11,3
172.16.128.1,13.621,11,3
172.16.128.1,9.593,11,3
172.16.128.1,11.704,11,3
172.16.128.1,11.13,11,3
172.16.128.1,11.609,11,3
172.16.128.1,12.141,11,3
172.16.128.1,10.996,11,3
172.16.128.1,11.197,11,3
172.16.128.1,12.724,11,3
172.16.128.1,11.477,11,3
172.16.128.1,12.372,11,3
172.16.128.1,10.949,11,3
172.16.128.1,12.369,11,3
172.16.128.1,11.01,11,3
172.16.128.1,9.677,11,3
172.16.128.1,11.824,11,3
172.16.128.1,11.604,11,3
172.16.128.1,12.289,11,3
172.16.128.1,12.601,11,3
172.16.128.1,11.537,11,3
172.16.128.1,11.771,11,3
172.16.128.1,12.439,11,3
172.16.128.1,11.456,11,3
172.16.128.1,11.746,11,3
172.16.128.1,10.844,11,3
172.16.128.1,11.808,11,3
172.16.128.1,11.654,11,3
172.16.128.1,11.348,11,3
172.16.128.1,12.371,11,3
172.16.128.1,11.206,11,3
172.16.128.1,11.092,11,3
172.16.128.1,11.668,11,3
172.16.128.1,12.158,11,3
172.16.128.1,11.031,11,3
172.16.128.1,11.264,11,3
172.16.128.1,10.52,11,3
172.16.128.1,13.114,11,3
172.16.128.1,12.326,11,3
172.16.128.1,12.446,11,3
172.16.128.1,11.341,11,3
172.16.128.1,12.175,11,3
172.16.128.1,11.271,11,3
172.16.128.1,11.362,11,3
172.16.128.1,12.257,11,3
172.16.128.1,11.142,11,3
172.16.128.1,12.09,11,3
172.16.128.1,12.102,11,3
172.16.128.1,11.247,11,3
10.0.13.1,11.839,11,4
10.0.13.1,12.213,11,4
10.0.13.1,11.454,11,4
10.0.13.1,11.005,11,4
10.0.13.1,11.337,11,4
10.0.13.1,11.121,11,4
10.0.13.1,11.807,11,4
10.0.13.1,12.155,11,4
10.0.13.1,9.837,11,4
10.0.13.1,11.923,11,4
10.0.13.1,11.782,11,4
10.0.13.1,11.6,11,4
10.0.13.1,11.6,11,4
10.0.13.1,11.97,11,4
10.0.13.1,12.005,11,4
10.0.13.1,11.287,11,4
10.0.13.1,12.767,11,4
10.0.13.1,11.146,11,4
10.0.13.1,13.324,11,4
10.0.13.1,12.463,11,4
10.0.13.1,11.33,11,4
10.0.13.1,11.51,11,4
10.0.13.1,12.309,11,4
10.0.13.1,11.407,11,4
10.0.13.1,13.36,11,4
10.0.13.1,11.463,11,4
10.0.13.1,11.431,11,4
10.0.13.1,11.718,11,4
10.0.13.1,11.781,11,4
10.0.13.1,12.685,11,4
10.0.13.1,12.001,11,4
10.0.13.1,12.574,11,4
10.0.13.1,11.523,11,4
10.0.13.1,12.955,11,4
10.0.13.1,12.651,11,4
10.0.13.1,11.63,11,4
10.0.13.1,12.275,11,4
10.0.13.1,11.294,11,4
10.0.13.1,11.13,11,4
10.0.13.1,10.597,11,4
10.0.13.1,13.548,11,4
10.0.13.1,12.179,11,4
10.0.13.1,13.194,11,4
10.0.13.1,11.426,11,4
10.0.13.1,12.055,11,4
10.0.13.1,11.174,11,4
10.0.13.1,10.485,11,4
10.0.13.1,11.455,11,4
10.0.13.1,11.734,11,4
10.0.13.1,11.46,11,4
10.0.13.1,11.21,11,4
10.0.13.1,12.496,11,4
10.0.13.1,10.751,11,4
10.0.13.1,11.101,11,4
10.0.13.1,11.185,11,4
10.0.13.1,11.454,11,4
10.0.13.1,10.831,11,4
10.0.13.1,11.795,11,4
10.0.13.1,9.432,11,4
10.0.13.1,11.82,11,4
10.0.13.1,12.605,11,4
10.0.13.1,10.696,11,4
10.0.13.1,11.831,11,4
10.0.13.1,10.652,11,4
10.0.13.1,11.187,11,4
10.0.13.1,10.828,11,4
10.0.13.1,10.712,11,4
10.0.13.1,10.131,11,4
10.0.13.1,11.654,11,4
10.0.13.1,11.688,11,4
10.0.13.1,8.875,11,4
10.0.13.1,10.322,11,4
10.0.13.1,12.209,11,4
10.0.13.1,12.629,11,4
10.0.13.1,10.437,11,4
10.0.13.1,11.435,11,4
10.0.13.1,10.231,11,4
10.0.13.1,10.998,11,4
10.0.13.1,12.247,11,4
10.0.13.1,10.225,11,4
10.0.13.1,9.291,11,4
10.0.13.1,11.667,11,4
10.0.13.1,10.116,11,4
10.0.13.1,11.345,11,4
10.0.13.1,11.95,11,4
10.0.13.1,11.507,11,4
10.0.13.1,11.493,11,4
10.0.13.1,12.42,11,4
10.0.13.1,12.063,11,4
10.0.13.1,12.203,11,4
10.0.13.1,10.543,11,4
10.0.13.1,11.145,11,4
10.0.13.1,10.889,11,4
10.0.13.1,10.824,11,4
10.0.13.1,12.526,11,4
10.0.13.1,10.958,11,4
10.0.13.1,15.016,11,4
10.0.13.1,11.146,11,4
10.0.13.1,12.486,11,4
10.0.13.1,11.292,11,4
186.0.137.1,11.13,11,5
186.0.137.1,12.563,11,5
186.0.137.1,11.239,11,5
186.0.137.1,11.087,11,5
186.0.137.1,11.365,11,5
186.0.137.1,14.022,11,5
186.0.137.1,11.658,11,5
186.0.137.1,12.869,11,5
186.0.137.1,12.218,11,5
186.0.137.1,12.143,11,5
186.0.137.1,11.188,11,5
186.0.137.1,10.952,11,5
186.0.137.1,10.472,11,5
186.0.137.1,8.827,11,5
186.0.137.1,14.428,11,5
186.0.137.1,10.403,11,5
186.0.137.1,7.976,11,5
186.0.137.1,9.607,11,5
186.0.137.1,12.083,11,5
186.0.137.1,13.135,11,5
186.0.137.1,11.168,11,5
186.0.137.1,10.893,11,5
186.0.137.1,10.314,11,5
186.0.137.1,12.18,11,5
186.0.137.1,11.82,11,5
186.0.137.1,11.323,11,5
186.0.137.1,11.719,11,5
186.0.137.1,11.436,11,5
186.0.137.1,11.923,11,5
186.0.137.1,11.392,11,5
186.0.137.1,11.483,11,5
186.0.137.1,11.463,11,5
186.0.137.1,14.373,11,5
186.0.137.1,11.303,11,5
186.0.137.1,12.011,11,5
186.0.137.1,11.822,11,5
186.0.137.1,11.405,11,5
186.0.137.1,11.168,11,5
186.0.137.1,10.671,11,5
186.0.137.1,11.379,11,5
186.0.137.1,11.104,11,5
186.0.137.1,10.5,11,5
186.0.137.1,9.943,11,5
186.0.137.1,10.952,11,5
186.0.137.1,13.502,11,5
186.0.137.1,11.472,11,5
186.0.137.1,11.269,11,5
186.0.137.1,12.162,11,5
186.0.137.1,12.567,11,5
186.0.137.1,12.37,11,5
186.0.137.1,12.367,11,5
186.0.137.1,10.597,11,5
186.0.137.1,10.844,11,5
186.0.137.1,10.809,11,5
186.0.137.1,12.491,11,5
186.0.137.1,11.222,11,5
186.0.137.1,11.363,11,5
186.0.137.1,12.312,11,5
186.0.137.1,11.217,11,5
186.0.137.1,12.65,11,5
186.0.137.1,10.844,11,5
186.0.137.1,10.789,11,5
186.0.137.1,11.232,11,5
186.0.137.1,12.176,11,5
186.0.137.1,11.599,11,5
186.0.137.1,12.59,11,5
186.0.137.1,11.846,11,5
186.0.137.1,11.516,11,5
186.0.137.1,12.466,11,5
186.0.137.1,12.476,11,5
186.0.137.1,11.193,11,5
186.0.137.1,11.588,11,5
186.0.137.1,12.449,11,5
186.0.137.1,11.578,11,5
186.0.137.1,11.738,11,5
186.0.137.1,11.305,11,5
186.0.137.1,11.148,11,5
186.0.137.1,12.227,11,5
186.0.137.1,9.732,11,5
186.0.137.1,11.602,11,5
186.0.137.1,11.387,11,5
186.0.137.1,11.404,11,5
186.0.137.1,12.11,11,5
186.0.137.1,11.216,11,5
186.0.137.1,10.489,11,5
186.0.137.1,11.871,11,5
186.0.137.1,12.472,11,5
186.0.137.1,11.857,11,5
186.0.137.1,11.536,11,5
186.0.137.1,11.639,11,5
186.0.137.1,9.233,11,5
186.0.137.1,10.913,11,5
186.0.137.1,12.091,11,5
186.0.137.1,10.365,11,5
186.0.137.1,11.451,11,5
186.0.137.1,13.477,11,5
186.0.137.1,12.135,11,5
186.0.137.1,11.217,11,5
186.0.137.1,11.723,11,5
186.0.137.1,11.615,11,5
190.181.113.73,12.238,11,6
190.181.113.73,10.86,11,6
190.181.113.73,11.911,11,6
190.181.113.73,12.168,11,6
190.181.113.73,14.504,11,6
190.181.113.73,12.036,11,6
190.181.113.73,12.114,11,6
190.181.113.73,10.601,11,6
190.181.113.73,10.85,11,6
190.181.113.73,10.467,11,6
190.181.113.73,11.373,11,6
190.181.113.73,11.489,11,6
190.181.113.73,11.146,11,6
190.181.113.73,11.441,11,6
190.181.113.73,12.27,11,6
190.181.113.73,14.264,11,6
190.181.113.73,11.052,11,6
190.181.113.73,15.523,11,6
190.181.113.73,11.639,11,6
190.181.113.73,12.043,11,6
190.181.113.73,15.433,11,6
190.181.113.73,11.941,11,6
190.181.113.73,14.884,11,6
190.181.113.73,11.64,11,6
190.181.113.73,12.252,11,6
190.181.113.73,12.916,11,6
190.181.113.73,10.237,11,6
190.181.113.73,11.402,11,6
190.181.113.73,12.665,11,6
190.181.113.73,12.207,11,6
190.181.113.73,13.216,11,6
190.181.113.73,14.554,11,6
190.181.113.73,12.795,11,6
190.181.113.73,12.013,11,6
190.181.113.73,14.451,11,6
190.181.113.73,11.642,11,6
190.181.113.73,11.146,11,6
190.181.113.73,11.345,11,6
190.181.113.73,11.983,11,6
190.181.113.73,11.387,11,6
190.181.113.73,10.67,11,6
190.181.113.73,11.349,11,6
190.181.113.73,10.016,11,6
190.181.113.73,12.354,11,6
190.181.113.73,11.783,11,6
190.181.113.73,11.007,11,6
190.181.113.73,11.422,11,6
190.181.113.73,13.016,11,6
190.181.113.73,11.437,11,6
190.181.113.73,11.43,11,6
190.181.113.73,11.264,11,6
190.181.113.73,11.563,11,6
190.181.113.73,12.717,11,6
190.181.113.73,12.246,11,6
190.181.113.73,12.071,11,6
190.181.113.73,11.903,11,6
190.181.113.73,12.826,11,6
190.181.113.73,11.517,11,6
190.181.113.73,11.487,11,6
190.181.113.73,11.154,11,6
190.181.113.73,11.741,11,6
190.181.113.73,11.68,11,6
190.181.113.73,11.99,11,6
190.181.113.73,12.17,11,6
190.181.113.73,11.951,11,6
190.181.113.73,12.739,11,6
190.181.113.73,11.52,11,6
190.181.113.73,11.615,11,6
190.181.113.73,10.602,11,6
190.181.113.73,12.879,11,6
190.181.113.73,11.475,11,6
190.181.113.73,11.839,11,6
190.181.113.73,10.948,11,6
190.181.113.73,11.314,11,6
190.181.113.73,13.308,11,6
190.181.113.73,11.44,11,6
190.181.113.73,10.818,11,6
190.181.113.73,11.602,11,6
190.181.113.73,11.531,11,6
190.181.113.73,10.397,11,6
190.181.113.73,11.653,11,6
190.181.113.73,11.51,11,6
190.181.113.73,10.647,11,6
190.181.113.73,12.569,11,6
190.181.113.73,11.549,11,6
190.181.113.73,10.971,11,6
190.181.113.73,12.151,11,6
190.181.113.73,11.155,11,6
190.181.113.73,12.66,11,6
190.181.113.73,11.386,11,6
190.181.113.73,11.579,11,6
190.181.113.73,11.889,11,6
190.181.113.73,12.426,11,6
190.181.113.73,12.16,11,6
190.181.113.73,10.948,11,6
190.181.113.73,12.489,11,6
190.181.113.73,12.066,11,6
190.181.113.73,12.205,11,6
190.181.113.73,11.681,11,6
190.181.113.73,11.573,11,6
190.12.119.105,13.228,11,7
190.12.119.105,12.961,11,7
190.12.119.105,11.544,11,7
190.12.119.105,11.576,11,7
190.12.119.105,12.498,11,7
190.12.119.105,13.401,11,7
190.12.119.105,12.508,11,7
190.12.119.105,10.859,11,7
190.12.119.105,12.776,11,7
190.12.119.105,11.479,11,7
190.12.119.105,14.921,11,7
190.12.119.105,12.862,11,7
190.12.119.105,11.638,11,7
190.12.119.105,11.792,11,7
190.12.119.105,11.04,11,7
190.12.119.105,10.68,11,7
190.12.119.105,11.468,11,7
190.12.119.105,10.762,11,7
190.12.119.105,12.804,11,7
190.12.119.105,10.772,11,7
190.12.119.105,12.903,11,7
190.12.119.105,11.071,11,7
190.12.119.105,12.575,11,7
190.12.119.105,11.85,11,7
190.12.119.105,12.137,11,7
190.12.119.105,11.165,11,7
190.12.119.105,11.51,11,7
190.12.119.105,11.804,11,7
190.12.119.105,12.238,11,7
190.12.119.105,11.156,11,7
190.12.119.105,10.801,11,7
null,null,null,7
190.12.119.105,12.334,11,7
190.12.119.105,11.605,11,7
190.12.119.105,11.829,11,7
190.12.119.105,12.465,11,7
190.12.119.105,12.175,11,7
190.12.119.105,11.251,11,7
190.12.119.105,11.64,11,7
190.12.119.105,11.81,11,7
190.12.119.105,11.349,11,7
190.12.119.105,12.465,11,7
190.12.119.105,11.332,11,7
190.12.119.105,11.482,11,7
190.12.119.105,12.817,11,7
190.12.119.105,12.308,11,7
190.12.119.105,11.619,11,7
190.12.119.105,11.172,11,7
190.12.119.105,11.472,11,7
190.12.119.105,11.958,11,7
190.12.119.105,11.86,11,7
190.12.119.105,11.276,11,7
190.12.119.105,13.029,11,7
190.12.119.105,12.309,11,7
190.12.119.105,10.697,11,7
190.12.119.105,11.872,11,7
190.12.119.105,12.308,11,7
190.12.119.105,11.349,11,7
190.12.119.105,11.001,11,7
190.12.119.105,12.104,11,7
190.12.119.105,12.454,11,7
190.12.119.105,11.269,11,7
190.12.119.105,11.105,11,7
190.12.119.105,13.692,11,7
190.12.119.105,11.269,11,7
190.12.119.105,11.993,11,7
190.12.119.105,11.437,11,7
190.12.119.105,11.711,11,7
190.12.119.105,11.852,11,7
190.12.119.105,13.201,11,7
190.12.119.105,12.282,11,7
190.12.119.105,10.833,11,7
190.12.119.105,11.81,11,7
190.12.119.105,10.994,11,7
190.12.119.105,11.425,11,7
190.12.119.105,12.343,11,7
190.12.119.105,12.199,11,7
190.12.119.105,12.164,11,7
190.12.119.105,11.262,11,7
190.12.119.105,12.451,11,7
190.12.119.105,11.517,11,7
190.12.119.105,11.13,11,7
190.12.119.105,11.948,11,7
190.12.119.105,11.976,11,7
190.12.119.105,10.564,11,7
190.12.119.105,12.275,11,7
190.12.119.105,11.942,11,7
190.12.119.105,12.842,11,7
190.12.119.105,10.804,11,7
190.12.119.105,12.472,11,7
190.12.119.105,11.478,11,7
190.12.119.105,12.143,11,7
190.12.119.105,12.003,11,7
190.12.119.105,11.843,11,7
190.12.119.105,12.714,11,7
190.12.119.105,12.343,11,7
190.12.119.105,11.275,11,7
190.12.119.105,10.96,11,7
190.12.119.105,12.998,11,7
190.12.119.105,12.029,11,7
195.22.220.237,12.384,11,8
195.22.220.237,12.326,11,8
195.22.220.237,13.283,11,8
195.22.220.237,11.495,11,8
195.22.220.237,12.351,11,8
195.22.220.237,10.334,11,8
195.22.220.237,10.838,11,8
195.22.220.237,10.701,11,8
195.22.220.237,10.358,11,8
195.22.220.237,10.632,11,8
195.22.220.237,12.312,11,8
195.22.220.237,15.867,11,8
195.22.220.237,10.66,11,8
195.22.220.237,10.535,11,8
195.22.220.237,11.859,11,8
195.22.220.237,11.505,11,8
195.22.220.237,13.061,11,8
195.22.220.237,11.555,11,8
195.22.220.237,8.816,11,8
195.22.220.237,11.434,11,8
195.22.220.237,13.75,11,8
195.22.220.237,10.585,11,8
195.22.220.237,11.092,11,8
195.22.220.237,11.045,11,8
195.22.220.237,12.941,11,8
195.22.220.237,11.321,11,8
195.22.220.237,11.468,11,8
195.22.220.237,11.731,11,8
195.22.220.237,11.456,11,8
195.22.220.237,12.421,11,8
195.22.220.237,11.158,11,8
195.22.220.237,11.393,11,8
195.22.220.237,10.786,11,8
195.22.220.237,11.518,11,8
195.22.220.237,12.384,11,8
195.22.220.237,12.578,11,8
195.22.220.237,11.345,11,8
195.22.220.237,10.753,11,8
195.22.220.237,11.988,11,8
195.22.220.237,11.367,11,8
195.22.220.237,12.436,11,8
195.22.220.237,11.973,11,8
195.22.220.237,11.568,11,8
195.22.220.237,11.989,11,8
195.22.220.237,11.489,11,8
195.22.220.237,11.401,11,8
195.22.220.237,11.903,11,8
195.22.220.237,11.904,11,8
195.22.220.237,11.42,11,8
195.22.220.237,11.308,11,8
195.22.220.237,12.162,11,8
195.22.220.237,11.659,11,8
195.22.220.237,12.512,11,8
195.22.220.237,11.338,11,8
195.22.220.237,12.708,11,8
195.22.220.237,11.265,11,8
195.22.220.237,12.824,11,8
195.22.220.237,11.754,11,8
195.22.220.237,11.94,11,8
195.22.220.237,11.921,11,8
195.22.220.237,11.369,11,8
195.22.220.237,11.437,11,8
195.22.220.237,11.421,11,8
195.22.220.237,11.181,11,8
195.22.220.237,10.655,11,8
195.22.220.237,13.544,11,8
195.22.220.237,11.23,11,8
195.22.220.237,11.475,11,8
195.22.220.237,12.711,11,8
195.22.220.237,11.359,11,8
195.22.220.237,12.156,11,8
195.22.220.237,11.29,11,8
195.22.220.237,11.319,11,8
195.22.220.237,11.66,11,8
195.22.220.237,14.194,11,8
195.22.220.237,11.06,11,8
195.22.220.237,12.039,11,8
195.22.220.237,10.145,11,8
195.22.220.237,12.667,11,8
195.22.220.237,9.93,11,8
195.22.220.237,11.568,11,8
195.22.220.237,11.242,11,8
195.22.220.237,11.336,11,8
195.22.220.237,12.707,11,8
195.22.220.237,12.169,11,8
195.22.220.237,12.619,11,8
195.22.220.237,12.189,11,8
195.22.220.237,11.309,11,8
195.22.220.237,12.504,11,8
195.22.220.237,11.338,11,8
195.22.220.237,11.13,11,8
195.22.220.237,11.566,11,8
195.22.220.237,14.165,11,8
195.22.220.237,10.756,11,8
195.22.220.237,12.005,11,8
195.22.220.237,11.53,11,8
195.22.220.237,11.411,11,8
195.22.220.237,11.754,11,8
195.22.220.237,10.533,11,8
195.22.220.237,10.988,11,8
195.22.219.3,13.338,11,9
195.22.219.3,14.21,11,9
195.22.219.3,12.644,11,9
195.22.219.3,13.571,11,9
195.22.219.3,13.036,11,9
195.22.219.3,14.143,11,9
195.22.219.3,11.68,11,9
195.22.219.3,13.603,11,9
195.22.219.3,13.395,11,9
195.22.219.3,11.997,11,9
195.22.219.3,16.737,11,9
195.22.219.3,15.183,11,9
195.22.219.3,15.935,11,9
195.22.219.3,14.047,11,9
195.22.219.3,15.513,11,9
195.22.219.3,13.622,11,9
195.22.219.3,16.056,11,9
195.22.219.3,18.053,11,9
195.22.219.3,13.289,11,9
195.22.219.3,15.009,11,9
195.22.219.3,15.529,11,9
195.22.219.3,15.456,11,9
195.22.219.3,11.477,11,9
195.22.219.3,13.488,11,9
195.22.219.3,13.16,11,9
195.22.219.3,11.754,11,9
195.22.219.3,13.314,11,9
195.22.219.3,12.774,11,9
195.22.219.3,12.384,11,9
195.22.219.3,12.031,11,9
195.22.219.3,11.419,11,9
195.22.219.3,13.335,11,9
195.22.219.3,13.105,11,9
195.22.219.3,14.482,11,9
195.22.219.3,12.926,11,9
195.22.219.3,13.549,11,9
195.22.219.3,12.0,11,9
195.22.219.3,13.579,11,9
195.22.219.3,12.862,11,9
195.22.219.3,11.624,11,9
195.22.219.3,12.796,11,9
195.22.219.3,12.449,11,9
195.22.219.3,13.631,11,9
195.22.219.3,11.197,11,9
195.22.219.3,13.267,11,9
195.22.219.3,12.934,11,9
195.22.219.3,11.588,11,9
195.22.219.3,12.722,11,9
195.22.219.3,12.576,11,9
195.22.219.3,12.024,11,9
195.22.219.3,11.681,11,9
195.22.219.3,13.24,11,9
195.22.219.3,11.839,11,9
195.22.219.3,13.136,11,9
195.22.219.3,13.452,11,9
195.22.219.3,12.753,11,9
195.22.219.3,12.402,11,9
195.22.219.3,12.53,11,9
195.22.219.3,12.686,11,9
195.22.219.3,11.44,11,9
195.22.219.3,14.767,11,9
195.22.219.3,12.315,11,9
195.22.219.3,11.985,11,9
195.22.219.3,13.082,11,9
195.22.219.3,12.668,11,9
195.22.219.3,11.674,11,9
195.22.219.3,9.668,11,9
195.22.219.3,11.454,11,9
195.22.219.3,12.678,11,9
195.22.219.3,13.02,11,9
195.22.219.3,13.649,11,9
195.22.219.3,11.514,11,9
195.22.219.3,11.981,11,9
195.22.219.3,12.822,11,9
195.22.219.3,12.07,11,9
195.22.219.3,12.22,11,9
195.22.219.3,12.783,11,9
195.22.219.3,11.856,11,9
195.22.219.3,13.532,11,9
195.22.219.3,13.047,11,9
195.22.219.3,13.996,11,9
195.22.219.3,13.228,11,9
195.22.219.3,13.618,11,9
195.22.219.3,13.485,11,9
195.22.219.3,11.817,11,9
195.22.219.3,13.417,11,9
195.22.219.3,15.302,11,9
195.22.219.3,14.148,11,9
195.22.219.3,13.263,11,9
195.22.219.3,13.127,11,9
195.22.219.3,13.455,11,9
195.22.219.3,12.735,11,9
195.22.219.3,13.324,11,9
195.22.219.3,13.055,11,9
195.22.219.3,12.392,11,9
195.22.219.3,13.574,11,9
195.22.219.3,14.937,11,9
195.22.219.3,12.321,11,9
195.22.219.3,11.866,11,9
195.22.219.3,12.385,11,9
149.3.181.65,11.916,11,10
149.3.181.65,13.343,11,10
149.3.181.65,13.073,11,10
149.3.181.65,13.913,11,10
149.3.181.65,12.756,11,10
149.3.181.65,14.541,11,10
149.3.181.65,13.08,11,10
149.3.181.65,15.05,11,10
149.3.181.65,13.572,11,10
149.3.181.65,12.27,11,10
149.3.181.65,14.789,11,10
149.3.181.65,13.472,11,10
149.3.181.65,12.976,11,10
149.3.181.65,15.076,11,10
149.3.181.65,10.463,11,10
149.3.181.65,7.42,11,10
149.3.181.65,7.225,11,10
149.3.181.65,11.697,11,10
149.3.181.65,13.388,11,10
