ip_address,rtt,type,hop_num
193.63.108.94,10.476,11,18
193.63.108.94,10.419,11,18
193.63.108.94,10.804,11,18
193.63.108.94,16.689,11,18
193.63.108.94,12.505,11,18
193.63.108.94,8.705,11,18
193.63.108.94,11.79,11,18
193.63.108.94,13.543,11,18
193.63.108.94,8.987,11,18
193.63.108.94,8.826,11,18
193.63.108.94,10.484,11,18
193.63.108.94,12.118,11,18
193.63.108.98,17.181,11,19
193.63.108.98,12.142,11,19
193.63.108.98,13.334,11,19
193.63.108.98,14.731,11,19
193.63.108.98,15.359,11,19
193.63.108.98,16.623,11,19
193.63.108.98,22.409,11,19
193.63.108.98,17.218,11,19
193.63.108.98,11.778,11,19
193.63.108.98,12.472,11,19
193.63.108.98,12.086,11,19
193.63.108.98,8.712,11,19
193.63.108.98,14.286,11,19
193.63.108.98,10.983,11,19
193.63.108.98,11.997,11,19
193.63.108.98,12.258,11,19
193.63.108.98,12.14,11,19
193.63.108.98,10.239,11,19
193.63.108.98,13.898,11,19
193.63.108.98,8.093,11,19
193.63.108.98,10.176,11,19
193.63.108.98,9.616,11,19
193.63.108.98,5.691,11,19
193.63.108.98,10.497,11,19
193.63.108.98,9.761,11,19
193.63.108.98,12.173,11,19
193.63.108.98,12.914,11,19
193.63.108.98,11.551,11,19
193.63.108.98,12.47,11,19
193.63.108.98,16.372,11,19
193.63.108.98,17.913,11,19
193.63.108.98,13.156,11,19
193.63.108.98,12.387,11,19
193.63.108.98,12.394,11,19
193.63.108.98,13.907,11,19
193.63.108.98,15.955,11,19
193.63.108.98,12.179,11,19
193.63.108.98,12.47,11,19
193.63.108.98,12.619,11,19
193.63.108.98,13.833,11,19
193.63.108.98,7.722,11,19
193.63.108.98,7.46,11,19
193.63.108.98,5.505,11,19
193.63.108.98,6.088,11,19
193.63.108.98,8.688,11,19
193.63.108.98,9.547,11,19
193.63.108.98,8.105,11,19
193.63.108.98,6.826,11,19
193.63.108.98,8.131,11,19
193.63.108.98,10.335,11,19
null,null,null,19
193.63.108.98,9.337,11,19
193.63.108.98,12.306,11,19
193.63.108.98,12.731,11,19
193.63.108.98,11.498,11,19
193.63.108.98,10.828,11,19
193.63.108.98,12.023,11,19
193.63.108.98,12.468,11,19
193.63.108.98,11.44,11,19
193.63.108.98,12.991,11,19
193.63.108.98,14.902,11,19
193.63.108.98,12.798,11,19
193.63.108.98,11.855,11,19
193.63.108.98,11.031,11,19
193.63.108.98,10.517,11,19
193.63.108.98,14.018,11,19
193.63.108.98,10.411,11,19
193.63.108.98,8.936,11,19
193.63.108.98,11.51,11,19
193.63.108.98,24.42,11,19
193.63.108.98,19.175,11,19
193.63.108.98,17.605,11,19
193.63.108.98,18.653,11,19
193.63.108.98,17.229,11,19
193.63.108.98,12.958,11,19
193.63.108.98,14.33,11,19
193.63.108.98,12.798,11,19
193.63.108.98,14.046,11,19
193.63.108.98,15.153,11,19
193.63.108.98,13.657,11,19
193.63.108.98,11.636,11,19
193.63.108.98,12.972,11,19
193.63.108.98,9.867,11,19
193.63.108.98,11.988,11,19
193.63.108.98,11.839,11,19
193.63.108.98,12.777,11,19
193.63.108.98,16.663,11,19
193.63.108.98,11.194,11,19
193.63.108.98,13.416,11,19
193.63.108.98,13.435,11,19
193.63.108.98,16.93,11,19
193.63.108.98,13.633,11,19
193.63.108.98,15.502,11,19
193.63.108.98,13.869,11,19
193.63.108.98,13.046,11,19
193.63.108.98,14.975,11,19
193.63.108.98,17.564,11,19
193.63.108.98,14.512,11,19
193.63.108.98,12.883,11,19
193.63.108.98,13.017,11,19
193.63.109.90,12.15,11,20
193.63.109.90,13.379,11,20
193.63.109.90,10.437,11,20
193.63.109.90,13.695,11,20
193.63.109.90,12.775,11,20
193.63.109.90,13.27,11,20
193.63.109.90,12.762,11,20
193.63.109.90,15.185,11,20
193.63.109.90,14.103,11,20
193.63.109.90,12.571,11,20
193.63.109.90,12.62,11,20
193.63.109.90,13.172,11,20
193.63.109.90,11.724,11,20
193.63.109.90,12.957,11,20
193.63.109.90,14.207,11,20
193.63.109.90,7.621,11,20
193.63.109.90,13.012,11,20
193.63.109.90,12.007,11,20
193.63.109.90,20.38,11,20
193.63.109.90,12.935,11,20
193.63.109.90,13.161,11,20
193.63.109.90,11.786,11,20
193.63.109.90,16.62,11,20
193.63.109.90,14.832,11,20
193.63.109.90,14.378,11,20
193.63.109.90,11.203,11,20
193.63.109.90,14.618,11,20
193.63.109.90,13.257,11,20
193.63.109.90,11.117,11,20
193.63.109.90,11.951,11,20
193.63.109.90,13.566,11,20
193.63.109.90,13.747,11,20
193.63.109.90,11.453,11,20
193.63.109.90,12.457,11,20
193.63.109.90,10.04,11,20
193.63.109.90,12.852,11,20
193.63.109.90,61.203,11,20
193.63.109.90,9.813,11,20
193.63.109.90,10.496,11,20
193.63.109.90,6.207,11,20
193.63.109.90,9.161,11,20
193.63.109.90,6.817,11,20
193.63.109.90,14.316,11,20
193.63.109.90,12.02,11,20
193.63.109.90,10.649,11,20
193.63.109.90,8.562,11,20
null,null,null,20
193.63.109.90,11.944,11,20
193.63.109.90,15.052,11,20
193.63.109.90,9.933,11,20
193.63.109.90,8.647,11,20
193.63.109.90,12.157,11,20
193.63.109.90,11.875,11,20
193.63.109.90,9.325,11,20
193.63.109.90,11.504,11,20
193.63.109.90,10.357,11,20
193.63.109.90,10.548,11,20
193.63.109.90,13.826,11,20
193.63.109.90,11.995,11,20
193.63.109.90,15.848,11,20
193.63.109.90,13.877,11,20
193.63.109.90,13.032,11,20
193.63.109.90,12.467,11,20
null,null,null,20
193.63.109.90,26.606,11,20
193.63.109.90,12.505,11,20
193.63.109.90,12.804,11,20
193.63.109.90,12.705,11,20
193.63.109.90,13.191,11,20
193.63.109.90,13.148,11,20
193.63.109.90,13.035,11,20
null,null,null,20
193.63.109.90,14.593,11,20
193.63.109.90,12.607,11,20
193.63.109.90,12.611,11,20
193.63.109.90,15.608,11,20
193.63.109.90,12.751,11,20
193.63.109.90,10.774,11,20
193.63.109.90,11.778,11,20
193.63.109.90,13.788,11,20
null,null,null,20
193.63.109.90,13.078,11,20
193.63.109.90,16.773,11,20
193.63.109.90,14.351,11,20
193.63.109.90,13.072,11,20
193.63.109.90,11.952,11,20
193.63.109.90,12.84,11,20
193.63.109.90,12.619,11,20
193.63.109.90,17.756,11,20
null,null,null,20
193.63.109.90,14.139,11,20
193.63.109.90,17.703,11,20
193.63.109.90,20.474,11,20
193.63.109.90,17.364,11,20
193.63.109.90,18.851,11,20
193.63.109.90,18.714,11,20
193.63.109.90,14.939,11,20
193.63.109.90,14.703,11,20
193.63.109.90,12.554,11,20
193.63.109.90,13.473,11,20
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
null,null,null,21
192.76.32.62,53.25,11,22
192.76.32.66,14.605,11,22
192.76.32.62,42.504,11,22
192.76.32.66,45.345,11,22
192.76.32.62,34.763,11,22
192.76.32.66,61.089,11,22
192.76.32.62,19.715,11,22
192.76.32.66,6.56,11,22
192.76.32.62,26.939,11,22
192.76.32.66,12.546,11,22
192.76.32.62,11.145,11,22
192.76.32.66,19.395,11,22
192.76.32.62,19.508,11,22
192.76.32.66,16.744,11,22
192.76.32.62,10.397,11,22
192.76.32.66,18.412,11,22
192.76.32.62,39.45,11,22
192.76.32.66,84.817,11,22
192.76.32.62,70.692,11,22
192.76.32.66,7.479,11,22
192.76.32.62,6.554,11,22
192.76.32.66,9.837,11,22
192.76.32.62,11.234,11,22
192.76.32.66,8.802,11,22
192.76.32.62,10.823,11,22
192.76.32.66,10.883,11,22
192.76.32.62,9.696,11,22
192.76.32.66,6.744,11,22
192.76.32.62,30.009,11,22
192.76.32.66,25.88,11,22
192.76.32.62,15.703,11,22
192.76.32.66,16.776,11,22
192.76.32.62,14.361,11,22
192.76.32.66,14.332,11,22
192.76.32.62,8.704,11,22
192.76.32.66,11.076,11,22
192.76.32.62,8.9,11,22
192.76.32.66,10.853,11,22
192.76.32.62,11.91,11,22
192.76.32.66,12.689,11,22
192.76.32.62,10.837,11,22
192.76.32.66,10.822,11,22
192.76.32.62,9.556,11,22
192.76.32.66,9.969,11,22
192.76.32.62,11.206,11,22
192.76.32.66,16.941,11,22
192.76.32.62,10.339,11,22
192.76.32.66,7.047,11,22
192.76.32.62,12.79,11,22
192.76.32.66,8.567,11,22
192.76.32.62,10.589,11,22
192.76.32.66,13.013,11,22
192.76.32.62,10.9,11,22
192.76.32.66,23.862,11,22
192.76.32.62,18.372,11,22
192.76.32.66,23.006,11,22
192.76.32.62,18.173,11,22
192.76.32.66,10.339,11,22
192.76.32.62,14.213,11,22
192.76.32.66,13.219,11,22
192.76.32.62,13.38,11,22
192.76.32.66,14.761,11,22
192.76.32.62,12.135,11,22
192.76.32.66,14.681,11,22
192.76.32.62,13.792,11,22
192.76.32.66,13.153,11,22
192.76.32.62,12.962,11,22
192.76.32.66,13.474,11,22
192.76.32.62,15.853,11,22
192.76.32.66,11.86,11,22
192.76.32.62,13.45,11,22
192.76.32.66,9.007,11,22
192.76.32.62,9.86,11,22
192.76.32.66,10.961,11,22
192.76.32.62,13.714,11,22
192.76.32.66,18.895,11,22
192.76.32.62,9.841,11,22
192.76.32.66,6.843,11,22
192.76.32.62,7.05,11,22
192.76.32.66,10.097,11,22
192.76.32.62,7.411,11,22
192.76.32.66,8.098,11,22
192.76.32.62,8.382,11,22
192.76.32.66,10.8,11,22
192.76.32.62,5.862,11,22
192.76.32.66,6.998,11,22
192.76.32.62,6.96600000001,11,22
192.76.32.66,11.923,11,22
192.76.32.62,15.063,11,22
192.76.32.66,15.202,11,22
192.76.32.62,14.401,11,22
192.76.32.66,14.504,11,22
192.76.32.62,13.716,11,22
192.76.32.66,17.926,11,22
192.76.32.62,19.465,11,22
192.76.32.66,12.406,11,22
192.76.32.62,16.973,11,22
192.76.32.66,15.307,11,22
192.76.32.62,14.406,11,22
192.76.32.66,12.882,11,22
129.67.242.155,10.884,0,23
129.67.242.154,13.857,0,23
129.67.242.155,11.148,0,23
129.67.242.154,14.781,0,23
129.67.242.155,13.789,0,23
129.67.242.154,16.259,0,23
129.67.242.155,8.216,0,23
129.67.242.154,11.36,0,23
129.67.242.155,17.034,0,23
129.67.242.154,16.178,0,23
129.67.242.155,12.373,0,23
129.67.242.154,50.384,0,23
129.67.242.155,16.046,0,23
129.67.242.154,16.733,0,23
129.67.242.155,13.033,0,23
129.67.242.154,12.43,0,23
129.67.242.155,11.202,0,23
129.67.242.154,11.91,0,23
129.67.242.155,14.325,0,23
129.67.242.154,11.697,0,23
129.67.242.155,17.343,0,23
129.67.242.154,15.967,0,23
129.67.242.155,21.49,0,23
129.67.242.154,18.559,0,23
129.67.242.155,17.731,0,23
129.67.242.154,10.85,0,23
129.67.242.155,10.93,0,23
129.67.242.154,12.13,0,23
129.67.242.155,11.997,0,23
129.67.242.154,12.893,0,23
129.67.242.155,11.133,0,23
129.67.242.154,13.75,0,23
129.67.242.155,11.781,0,23
129.67.242.154,15.374,0,23
129.67.242.155,14.29,0,23
129.67.242.154,10.777,0,23
129.67.242.155,12.179,0,23
129.67.242.154,12.752,0,23
129.67.242.155,11.779,0,23
129.67.242.154,11.321,0,23
129.67.242.155,10.728,0,23
129.67.242.154,10.842,0,23
129.67.242.155,10.206,0,23
129.67.242.154,12.88,0,23
129.67.242.155,11.532,0,23
129.67.242.154,10.912,0,23
129.67.242.155,10.226,0,23
129.67.242.154,10.545,0,23
129.67.242.155,12.421,0,23
129.67.242.154,11.235,0,23
129.67.242.155,11.096,0,23
129.67.242.154,10.361,0,23
129.67.242.155,12.817,0,23
129.67.242.154,15.691,0,23
129.67.242.155,10.652,0,23
129.67.242.154,11.581,0,23
129.67.242.155,11.071,0,23
129.67.242.154,11.152,0,23
129.67.242.155,14.368,0,23
129.67.242.154,10.475,0,23
129.67.242.155,9.708,0,23
129.67.242.154,9.209,0,23
129.67.242.155,13.456,0,23
129.67.242.154,15.303,0,23
129.67.242.155,12.144,0,23
129.67.242.154,12.557,0,23
129.67.242.155,15.112,0,23
129.67.242.154,11.549,0,23
129.67.242.155,11.443,0,23
129.67.242.154,12.502,0,23
129.67.242.155,11.801,0,23
129.67.242.154,11.794,0,23
129.67.242.155,11.751,0,23
129.67.242.154,11.163,0,23
129.67.242.155,13.452,0,23
129.67.242.154,10.597,0,23
129.67.242.155,14.606,0,23
129.67.242.154,11.555,0,23
129.67.242.155,13.401,0,23
129.67.242.154,11.303,0,23
129.67.242.155,10.554,0,23
129.67.242.154,11.658,0,23
129.67.242.155,11.042,0,23
129.67.242.154,11.463,0,23
129.67.242.155,10.84,0,23
129.67.242.154,15.025,0,23
129.67.242.155,10.942,0,23
129.67.242.154,11.429,0,23
129.67.242.155,14.466,0,23
129.67.242.154,21.772,0,23
129.67.242.155,25.244,0,23
129.67.242.154,20.198,0,23
129.67.242.155,19.451,0,23
129.67.242.154,12.04,0,23
129.67.242.155,22.605,0,23
129.67.242.154,19.875,0,23
129.67.242.155,11.968,0,23
129.67.242.154,11.189,0,23
129.67.242.155,15.861,0,23
129.67.242.154,15.525,0,23
